user_id,session_start_dttm
51547,2024-01-09 12:18:07
17981,2024-01-09 12:39:57
53875,2024-01-09 12:50:30
78553,2024-01-09 13:09:45
99795,2024-01-09 13:14:20
77347,2024-01-09 13:34:50
14504,2024-01-09 14:09:13
4783,2024-01-09 14:21:57
69426,2024-01-09 14:26:14
44843,2024-01-09 14:39:36
43578,2024-01-09 14:41:15
54230,2024-01-09 14:45:16
37051,2024-01-09 14:51:41
11419,2024-01-09 15:09:58
70763,2024-01-09 15:30:46
60574,2024-01-09 15:31:22
92533,2024-01-09 15:50:50
59494,2024-01-09 15:54:08
36571,2024-01-09 16:02:47
78472,2024-01-09 16:07:22
15961,2024-01-09 16:30:07
63707,2024-01-09 16:32:24
12538,2024-01-09 16:41:47
11226,2024-01-09 16:50:43
56607,2024-01-09 16:51:47
56763,2024-01-09 17:10:30
12102,2024-01-09 17:55:39
26112,2024-01-09 17:56:47
84098,2024-01-09 17:56:58
68578,2024-01-09 18:50:26
30901,2024-01-09 19:26:17
5763,2024-01-09 20:06:20
32947,2024-01-09 20:21:40
40311,2024-01-09 20:25:00
37051,2024-01-09 20:30:31
28737,2024-01-09 20:35:58
84003,2024-01-09 20:54:06
32947,2024-01-09 21:09:00
64910,2024-01-09 21:13:47
12332,2024-01-09 21:26:40
73076,2024-01-09 21:42:37
17726,2024-01-09 21:53:52
18427,2024-01-09 21:58:48
396,2024-01-09 22:04:39
79469,2024-01-09 22:06:40
67950,2024-01-09 22:06:45
86102,2024-01-09 22:09:09
89195,2024-01-09 22:24:50
26623,2024-01-09 22:30:56
54643,2024-01-09 22:31:34
40780,2024-01-09 23:01:32
11686,2024-01-09 23:12:28
49070,2024-01-09 23:21:05
68596,2024-01-09 23:22:03
33807,2024-01-09 23:23:18
25931,2024-01-09 23:32:30
69426,2024-01-09 23:33:57
67917,2024-01-09 23:35:15
35244,2024-01-10 00:13:35
73479,2024-01-10 00:14:25
98385,2024-01-10 00:33:47
50540,2024-01-10 01:10:12
36558,2024-01-10 02:08:44
91401,2024-01-10 02:18:36
18897,2024-01-10 02:24:07
8135,2024-01-10 02:50:04
79713,2024-01-10 02:50:33
24818,2024-01-10 03:17:29
89813,2024-01-10 03:31:37
94957,2024-01-10 03:46:53
29314,2024-01-10 03:48:23
48421,2024-01-10 04:02:29
3192,2024-01-10 04:46:37
76744,2024-01-10 05:00:18
61540,2024-01-10 05:14:24
9007,2024-01-10 05:41:35
4565,2024-01-10 06:23:16
9040,2024-01-10 06:29:24
60568,2024-01-10 08:01:54
57158,2024-01-10 08:03:54
97946,2024-01-10 08:23:29
98374,2024-01-10 08:27:49
92599,2024-01-10 08:32:22
40943,2024-01-10 08:37:15
24321,2024-01-10 08:48:57
45652,2024-01-10 08:54:45
23292,2024-01-10 08:56:18
57007,2024-01-10 08:56:24
72323,2024-01-10 09:09:42
31636,2024-01-10 09:18:00
88308,2024-01-10 09:31:32
18121,2024-01-10 09:33:30
46758,2024-01-10 09:36:11
2850,2024-01-10 09:42:56
21007,2024-01-10 10:01:09
22824,2024-01-10 10:12:17
16722,2024-01-10 10:13:25
40181,2024-01-10 10:40:10
43335,2024-01-10 10:40:56
4966,2024-01-10 10:42:07
74667,2024-01-10 11:05:37
66726,2024-01-10 11:05:44
63563,2024-01-10 11:06:34
81563,2024-01-10 11:14:09
29898,2024-01-10 11:14:27
9007,2024-01-10 11:20:18
9007,2024-01-10 11:52:18
5763,2024-01-10 11:53:07
73615,2024-01-10 12:31:06
21384,2024-01-10 12:34:28
55520,2024-01-10 12:43:03
8769,2024-01-10 12:51:32
68578,2024-01-10 12:56:30
54631,2024-01-10 13:13:30
73192,2024-01-10 13:31:13
1876,2024-01-10 13:32:47
48258,2024-01-10 13:43:16
35019,2024-01-10 14:10:03
61339,2024-01-10 14:28:47
94505,2024-01-10 14:34:37
40062,2024-01-10 14:39:47
28887,2024-01-10 14:45:27
964,2024-01-10 14:57:41
58419,2024-01-10 15:00:44
12115,2024-01-10 15:25:57
13931,2024-01-10 15:39:13
26834,2024-01-10 15:45:05
54230,2024-01-10 15:47:10
35616,2024-01-10 15:53:29
49643,2024-01-10 16:26:11
95653,2024-01-10 16:36:04
81268,2024-01-10 16:42:23
60382,2024-01-10 16:46:37
39777,2024-01-10 16:53:36
64361,2024-01-10 17:01:35
94074,2024-01-10 17:05:18
1056,2024-01-10 17:11:36
3346,2024-01-10 17:18:25
44865,2024-01-10 17:24:18
83294,2024-01-10 17:26:42
82674,2024-01-10 17:30:56
31688,2024-01-10 17:33:02
48493,2024-01-10 17:37:52
86507,2024-01-10 17:40:09
1963,2024-01-10 17:44:06
62936,2024-01-10 17:57:46
15906,2024-01-10 18:23:12
45652,2024-01-10 18:33:20
72360,2024-01-10 18:42:18
56617,2024-01-10 18:50:11
79713,2024-01-10 18:58:37
70960,2024-01-10 19:06:39
88610,2024-01-10 19:16:17
86746,2024-01-10 19:18:39
48236,2024-01-10 19:43:21
54835,2024-01-10 19:48:29
30876,2024-01-10 19:50:29
35019,2024-01-10 19:57:57
51547,2024-01-10 20:00:34
20987,2024-01-10 20:18:09
18335,2024-01-10 20:21:40
5206,2024-01-10 20:29:10
28737,2024-01-10 20:51:01
53067,2024-01-10 21:01:32
36072,2024-01-10 21:11:49
45893,2024-01-10 21:14:51
26179,2024-01-10 21:18:40
15214,2024-01-10 21:27:04
25592,2024-01-10 21:40:28
39806,2024-01-10 21:55:43
44194,2024-01-10 22:02:29
89195,2024-01-10 22:06:48
37051,2024-01-10 22:18:39
24460,2024-01-10 22:25:01
40780,2024-01-10 22:57:46
12890,2024-01-10 23:15:12
18439,2024-01-11 00:11:53
57866,2024-01-11 00:39:31
43521,2024-01-11 02:02:45
66814,2024-01-11 02:06:08
74696,2024-01-11 02:07:18
49362,2024-01-11 02:43:50
87977,2024-01-11 03:16:02
92491,2024-01-11 04:35:23
46747,2024-01-11 05:07:22
31636,2024-01-11 05:22:06
80881,2024-01-11 05:54:23
56258,2024-01-11 06:07:38
61286,2024-01-11 06:11:46
40529,2024-01-11 06:14:23
57221,2024-01-11 06:22:44
79748,2024-01-11 07:34:58
55602,2024-01-11 08:14:08
62936,2024-01-11 08:48:44
11318,2024-01-11 08:58:31
17849,2024-01-11 09:15:29
42610,2024-01-11 10:00:59
15906,2024-01-11 10:20:01
92410,2024-01-11 10:29:43
31734,2024-01-11 10:58:41
5338,2024-01-11 10:59:01
52393,2024-01-11 11:00:34
33718,2024-01-11 11:04:59
10276,2024-01-11 11:21:19
59492,2024-01-11 11:27:45
48429,2024-01-11 11:34:20
46825,2024-01-11 11:38:40
28590,2024-01-11 11:39:44
17663,2024-01-11 11:52:55
29815,2024-01-11 11:53:30
70622,2024-01-11 11:59:44
21919,2024-01-11 12:38:50
21761,2024-01-11 12:43:07
57866,2024-01-11 12:48:18
47420,2024-01-11 12:48:24
35366,2024-01-11 13:12:12
40181,2024-01-11 13:21:59
38456,2024-01-11 13:22:16
93036,2024-01-11 13:41:07
196,2024-01-11 13:43:51
17497,2024-01-11 13:57:31
61718,2024-01-11 13:58:34
80392,2024-01-11 13:59:09
95118,2024-01-11 14:11:23
17849,2024-01-11 14:28:03
98577,2024-01-11 14:31:56
12538,2024-01-11 14:42:53
30876,2024-01-11 15:14:49
35616,2024-01-11 15:21:27
68589,2024-01-11 15:27:48
50394,2024-01-11 15:30:18
58928,2024-01-11 15:43:37
16445,2024-01-11 15:45:57
68589,2024-01-11 16:08:18
86585,2024-01-11 16:12:33
81196,2024-01-11 16:28:11
55812,2024-01-11 16:29:46
83157,2024-01-11 16:32:29
48604,2024-01-11 16:42:40
12187,2024-01-11 17:26:49
77472,2024-01-11 17:29:15
48533,2024-01-11 17:41:31
43618,2024-01-11 18:10:47
68578,2024-01-11 18:26:41
38750,2024-01-11 18:57:32
78159,2024-01-11 19:00:19
76852,2024-01-11 19:39:57
56999,2024-01-11 19:59:48
40970,2024-01-11 20:16:36
2803,2024-01-11 20:25:19
84319,2024-01-11 20:26:15
48650,2024-01-11 20:34:41
55812,2024-01-11 20:38:07
24818,2024-01-11 20:40:30
56926,2024-01-11 21:03:14
15182,2024-01-11 21:05:08
8832,2024-01-11 21:10:11
59680,2024-01-11 21:24:18
76832,2024-01-11 21:24:30
49805,2024-01-11 21:26:59
56258,2024-01-11 21:44:11
29184,2024-01-11 21:47:07
91906,2024-01-11 22:10:02
99795,2024-01-11 22:20:01
44268,2024-01-11 22:21:15
38068,2024-01-11 22:22:12
53854,2024-01-11 22:28:43
18121,2024-01-11 22:28:54
29905,2024-01-11 22:31:15
80392,2024-01-11 22:39:27
86507,2024-01-11 22:40:47
11086,2024-01-11 22:50:18
3396,2024-01-11 22:53:11
43184,2024-01-11 23:18:49
75582,2024-01-11 23:35:26
61560,2024-01-11 23:42:03
6501,2024-01-12 00:12:41
60174,2024-01-12 00:40:16
80058,2024-01-12 00:40:24
18335,2024-01-12 01:45:59
98828,2024-01-12 01:48:40
97871,2024-01-12 02:02:09
97946,2024-01-12 02:27:57
38671,2024-01-12 02:29:25
64959,2024-01-12 03:23:04
8814,2024-01-12 04:24:47
85420,2024-01-12 04:47:28
67030,2024-01-12 05:12:38
73659,2024-01-12 05:47:59
41611,2024-01-12 06:58:40
1963,2024-01-12 07:09:50
12529,2024-01-12 07:56:09
20623,2024-01-12 08:05:47
2267,2024-01-12 08:11:01
12115,2024-01-12 08:11:07
24556,2024-01-12 08:29:07
24356,2024-01-12 08:36:03
12033,2024-01-12 08:51:11
63775,2024-01-12 08:56:08
63707,2024-01-12 09:19:31
69035,2024-01-12 09:21:52
41040,2024-01-12 09:27:26
98314,2024-01-12 09:35:18
84098,2024-01-12 09:42:16
63980,2024-01-12 09:48:35
26290,2024-01-12 10:14:53
48922,2024-01-12 10:29:24
72718,2024-01-12 10:37:33
75725,2024-01-12 10:44:39
44194,2024-01-12 11:02:14
91689,2024-01-12 11:03:10
80944,2024-01-12 11:32:08
97065,2024-01-12 11:36:59
36835,2024-01-12 11:39:25
38118,2024-01-12 12:06:32
73659,2024-01-12 12:07:59
40240,2024-01-12 12:11:43
74792,2024-01-12 12:56:19
65276,2024-01-12 13:10:32
36311,2024-01-12 13:26:13
43743,2024-01-12 13:55:15
69611,2024-01-12 14:15:33
19319,2024-01-12 14:24:07
72204,2024-01-12 14:25:08
43743,2024-01-12 14:31:02
82234,2024-01-12 14:39:55
21300,2024-01-12 14:41:52
69737,2024-01-12 14:43:21
76832,2024-01-12 14:57:35
35569,2024-01-12 14:58:37
48519,2024-01-12 15:10:58
19256,2024-01-12 15:15:25
36910,2024-01-12 15:21:23
68479,2024-01-12 15:41:19
46825,2024-01-12 15:41:22
50821,2024-01-12 15:50:40
76832,2024-01-12 15:51:43
11686,2024-01-12 16:22:14
17981,2024-01-12 16:31:23
8514,2024-01-12 16:32:13
53919,2024-01-12 16:41:52
13828,2024-01-12 16:50:59
49317,2024-01-12 16:56:52
68275,2024-01-12 16:59:50
57596,2024-01-12 17:04:26
57221,2024-01-12 17:05:22
60382,2024-01-12 17:16:37
85764,2024-01-12 17:19:04
9728,2024-01-12 17:24:25
94078,2024-01-12 17:25:28
31734,2024-01-12 17:41:47
96006,2024-01-12 17:45:39
81390,2024-01-12 17:46:09
53300,2024-01-12 17:58:50
87529,2024-01-12 18:03:13
26116,2024-01-12 18:39:23
47552,2024-01-12 18:43:15
10395,2024-01-12 18:53:32
26179,2024-01-12 18:54:35
89061,2024-01-12 19:01:47
40181,2024-01-12 19:23:55
53778,2024-01-12 19:45:42
33807,2024-01-12 19:55:20
95406,2024-01-12 20:02:44
2145,2024-01-12 20:14:57
13325,2024-01-12 20:29:57
85654,2024-01-12 20:36:46
36481,2024-01-12 20:44:03
43310,2024-01-12 21:04:05
22790,2024-01-12 21:32:38
24861,2024-01-12 21:35:47
62936,2024-01-12 21:50:52
66008,2024-01-12 22:09:31
26834,2024-01-12 22:31:58
66814,2024-01-12 22:38:54
20786,2024-01-12 23:01:51
23911,2024-01-12 23:02:18
25617,2024-01-12 23:03:07
68611,2024-01-12 23:05:08
25661,2024-01-12 23:10:27
21007,2024-01-12 23:27:36
48026,2024-01-12 23:44:15
48421,2024-01-12 23:48:22
94980,2024-01-12 23:50:49
38068,2024-01-12 23:54:41
47492,2024-01-12 23:58:08
50615,2024-01-13 00:44:02
21072,2024-01-13 01:24:15
2267,2024-01-13 01:28:43
5755,2024-01-13 01:55:14
96797,2024-01-13 02:41:07
81779,2024-01-13 02:52:08
8310,2024-01-13 03:02:31
37938,2024-01-13 03:30:35
26911,2024-01-13 03:34:28
9197,2024-01-13 03:34:58
3396,2024-01-13 03:53:10
29831,2024-01-13 04:13:14
24670,2024-01-13 04:34:45
99346,2024-01-13 06:12:33
17497,2024-01-13 06:24:17
79748,2024-01-13 06:24:30
48236,2024-01-13 06:29:17
48650,2024-01-13 06:33:32
11097,2024-01-13 06:41:46
71962,2024-01-13 07:02:36
68340,2024-01-13 07:04:09
82728,2024-01-13 07:38:22
93439,2024-01-13 07:56:38
40311,2024-01-13 08:05:47
21969,2024-01-13 08:37:53
13325,2024-01-13 08:52:41
65977,2024-01-13 08:55:34
49920,2024-01-13 09:11:46
91071,2024-01-13 09:25:32
15110,2024-01-13 09:46:03
61586,2024-01-13 09:48:40
4144,2024-01-13 09:51:29
80211,2024-01-13 10:03:20
94980,2024-01-13 10:18:10
17663,2024-01-13 10:28:26
61540,2024-01-13 10:38:16
68578,2024-01-13 10:41:21
74635,2024-01-13 11:08:22
19364,2024-01-13 11:22:22
66004,2024-01-13 11:31:51
51342,2024-01-13 11:44:11
18861,2024-01-13 11:57:47
35049,2024-01-13 12:04:41
40451,2024-01-13 12:08:43
67179,2024-01-13 12:32:50
85764,2024-01-13 12:50:51
50394,2024-01-13 13:00:38
53854,2024-01-13 13:01:03
4729,2024-01-13 13:07:15
236,2024-01-13 13:23:30
17849,2024-01-13 13:27:54
53141,2024-01-13 13:27:59
68596,2024-01-13 13:30:01
98385,2024-01-13 13:30:52
15961,2024-01-13 13:48:17
47014,2024-01-13 13:53:38
20786,2024-01-13 13:55:45
25661,2024-01-13 14:08:13
78472,2024-01-13 14:21:51
10113,2024-01-13 14:46:51
91071,2024-01-13 14:52:30
84533,2024-01-13 14:54:16
80058,2024-01-13 14:56:49
19256,2024-01-13 15:00:37
24726,2024-01-13 15:08:45
90351,2024-01-13 15:11:27
31786,2024-01-13 15:29:31
26112,2024-01-13 15:32:09
99128,2024-01-13 15:35:11
45817,2024-01-13 15:40:52
95739,2024-01-13 16:14:19
1995,2024-01-13 16:25:25
36112,2024-01-13 17:22:29
4729,2024-01-13 17:28:10
43453,2024-01-13 18:03:53
91689,2024-01-13 18:06:23
60568,2024-01-13 18:11:10
53465,2024-01-13 18:40:41
8310,2024-01-13 18:56:33
70622,2024-01-13 18:56:52
84685,2024-01-13 19:07:00
56617,2024-01-13 19:07:45
44303,2024-01-13 19:09:16
41611,2024-01-13 19:21:16
15135,2024-01-13 19:23:32
14777,2024-01-13 19:35:08
67245,2024-01-13 19:45:12
15135,2024-01-13 19:51:03
24289,2024-01-13 19:51:56
36519,2024-01-13 20:04:45
23184,2024-01-13 20:16:09
5285,2024-01-13 20:16:17
40451,2024-01-13 20:21:39
44035,2024-01-13 20:22:00
85564,2024-01-13 20:28:51
964,2024-01-13 20:32:12
43562,2024-01-13 20:42:04
2803,2024-01-13 20:52:13
61718,2024-01-13 21:26:07
35640,2024-01-13 21:29:17
47492,2024-01-13 21:35:33
92599,2024-01-13 21:37:44
36835,2024-01-13 21:53:18
73659,2024-01-13 22:33:16
18121,2024-01-13 22:45:29
50771,2024-01-13 22:54:32
67542,2024-01-13 23:19:08
24289,2024-01-13 23:20:25
61835,2024-01-13 23:25:12
43578,2024-01-13 23:25:46
87214,2024-01-13 23:50:18
13464,2024-01-14 00:00:46
76354,2024-01-14 00:01:46
82458,2024-01-14 00:27:37
85730,2024-01-14 00:40:21
21761,2024-01-14 01:45:47
25592,2024-01-14 02:19:19
92683,2024-01-14 02:26:47
29709,2024-01-14 03:18:59
36835,2024-01-14 03:30:01
44035,2024-01-14 03:30:48
21300,2024-01-14 03:33:02
96079,2024-01-14 03:43:44
56955,2024-01-14 04:27:30
63509,2024-01-14 04:39:20
52393,2024-01-14 05:03:19
13067,2024-01-14 05:24:11
35868,2024-01-14 05:45:30
32375,2024-01-14 06:01:01
12529,2024-01-14 06:11:42
29905,2024-01-14 06:26:25
40529,2024-01-14 06:34:49
57343,2024-01-14 07:28:05
64811,2024-01-14 08:24:17
48688,2024-01-14 08:30:15
67810,2024-01-14 08:34:42
18439,2024-01-14 08:46:10
91071,2024-01-14 08:58:41
4281,2024-01-14 09:30:36
82057,2024-01-14 09:39:18
30901,2024-01-14 09:59:37
65977,2024-01-14 10:12:56
99792,2024-01-14 10:36:30
15382,2024-01-14 11:04:24
43618,2024-01-14 11:05:35
55602,2024-01-14 11:11:40
11606,2024-01-14 11:12:49
80944,2024-01-14 12:00:18
25455,2024-01-14 12:17:59
10395,2024-01-14 12:26:46
8009,2024-01-14 12:29:02
72204,2024-01-14 12:38:51
13931,2024-01-14 12:47:34
83024,2024-01-14 12:54:50
25743,2024-01-14 12:59:25
72360,2024-01-14 13:12:10
29905,2024-01-14 13:22:14
7865,2024-01-14 13:25:43
15906,2024-01-14 13:35:51
59290,2024-01-14 13:42:05
27540,2024-01-14 13:48:41
67129,2024-01-14 13:49:49
94957,2024-01-14 14:21:57
60382,2024-01-14 14:44:28
44139,2024-01-14 14:49:03
50821,2024-01-14 14:51:10
36252,2024-01-14 15:27:04
4867,2024-01-14 15:42:48
12442,2024-01-14 15:54:46
15460,2024-01-14 16:03:53
50615,2024-01-14 16:13:03
55558,2024-01-14 16:29:06
41120,2024-01-14 16:46:58
3396,2024-01-14 16:51:16
40804,2024-01-14 17:02:54
28887,2024-01-14 17:11:19
75061,2024-01-14 17:13:15
14838,2024-01-14 17:17:48
12115,2024-01-14 17:21:16
44035,2024-01-14 17:30:26
91559,2024-01-14 17:39:04
68479,2024-01-14 18:11:16
83312,2024-01-14 18:25:27
58104,2024-01-14 18:54:13
40451,2024-01-14 18:55:45
81339,2024-01-14 19:18:01
25669,2024-01-14 19:49:11
86428,2024-01-14 20:26:49
18593,2024-01-14 21:01:26
95406,2024-01-14 21:10:03
69678,2024-01-14 21:10:19
73735,2024-01-14 21:47:20
34633,2024-01-14 22:10:59
65563,2024-01-14 22:22:30
40780,2024-01-14 22:37:47
11840,2024-01-14 22:38:23
2979,2024-01-14 22:39:27
86507,2024-01-14 22:40:41
13087,2024-01-14 23:01:02
11812,2024-01-14 23:04:39
78472,2024-01-14 23:14:34
76354,2024-01-14 23:55:05
57495,2024-01-15 00:04:42
73479,2024-01-15 00:46:23
98331,2024-01-15 00:46:46
64927,2024-01-15 01:17:23
72431,2024-01-15 02:37:39
45107,2024-01-15 03:27:07
30871,2024-01-15 03:37:36
65591,2024-01-15 03:50:44
99337,2024-01-15 05:35:47
7996,2024-01-15 05:54:00
513,2024-01-15 06:01:13
8769,2024-01-15 06:16:37
21919,2024-01-15 06:19:37
20374,2024-01-15 06:53:13
95406,2024-01-15 07:02:24
85730,2024-01-15 07:07:08
80392,2024-01-15 07:23:07
98256,2024-01-15 07:42:25
53854,2024-01-15 07:53:20
36112,2024-01-15 07:54:48
67499,2024-01-15 07:59:02
72028,2024-01-15 07:59:32
39496,2024-01-15 08:14:15
34382,2024-01-15 08:36:52
26290,2024-01-15 09:00:30
12442,2024-01-15 09:05:01
25931,2024-01-15 09:12:01
16738,2024-01-15 09:15:31
64811,2024-01-15 09:23:08
61871,2024-01-15 09:28:22
12033,2024-01-15 09:36:43
94980,2024-01-15 09:39:01
53761,2024-01-15 09:44:36
89813,2024-01-15 09:51:24
58209,2024-01-15 09:52:41
12529,2024-01-15 10:09:13
79042,2024-01-15 10:16:01
36311,2024-01-15 10:33:08
98577,2024-01-15 10:33:16
5473,2024-01-15 10:41:44
96064,2024-01-15 10:42:10
5473,2024-01-15 10:50:57
62347,2024-01-15 10:56:52
93395,2024-01-15 11:18:38
30395,2024-01-15 11:23:03
32375,2024-01-15 11:55:08
91766,2024-01-15 12:01:06
83294,2024-01-15 12:08:42
18738,2024-01-15 12:15:41
61861,2024-01-15 12:28:31
40181,2024-01-15 12:39:18
53919,2024-01-15 12:42:47
76200,2024-01-15 12:46:48
85824,2024-01-15 12:49:49
34633,2024-01-15 13:17:55
1152,2024-01-15 13:20:33
16722,2024-01-15 13:22:07
91944,2024-01-15 13:27:33
7672,2024-01-15 13:33:25
64278,2024-01-15 13:33:57
30568,2024-01-15 13:47:50
24321,2024-01-15 14:06:10
99337,2024-01-15 14:12:29
80021,2024-01-15 14:24:11
41631,2024-01-15 14:42:19
17321,2024-01-15 14:50:54
65412,2024-01-15 15:05:49
36252,2024-01-15 15:10:11
38227,2024-01-15 15:35:51
56258,2024-01-15 15:47:14
49049,2024-01-15 15:55:34
89532,2024-01-15 16:05:16
96480,2024-01-15 16:12:33
97081,2024-01-15 16:24:43
29709,2024-01-15 16:47:07
42610,2024-01-15 16:48:30
38671,2024-01-15 17:02:33
61011,2024-01-15 17:07:25
72842,2024-01-15 17:19:23
98314,2024-01-15 17:23:15
48688,2024-01-15 17:35:02
56278,2024-01-15 17:42:05
49070,2024-01-15 17:42:22
61320,2024-01-15 17:56:52
36279,2024-01-15 18:38:22
42810,2024-01-15 19:08:00
18861,2024-01-15 19:27:07
12498,2024-01-15 19:42:23
39496,2024-01-15 19:47:19
81563,2024-01-15 19:57:55
40780,2024-01-15 19:59:28
99638,2024-01-15 20:12:41
56278,2024-01-15 20:20:54
48258,2024-01-15 20:28:31
43521,2024-01-15 21:19:53
79797,2024-01-15 21:21:03
44760,2024-01-15 21:23:06
97065,2024-01-15 21:25:15
47492,2024-01-15 21:43:06
81339,2024-01-15 21:53:17
87529,2024-01-15 22:03:16
94658,2024-01-15 22:15:31
49199,2024-01-15 23:04:20
13067,2024-01-15 23:11:27
80881,2024-01-15 23:17:25
21300,2024-01-15 23:21:35
9531,2024-01-15 23:25:28
12332,2024-01-15 23:39:40
73735,2024-01-16 00:47:08
12033,2024-01-16 01:17:40
45817,2024-01-16 01:21:01
12498,2024-01-16 01:25:17
36072,2024-01-16 02:03:03
31446,2024-01-16 02:29:41
57343,2024-01-16 02:52:08
81196,2024-01-16 02:54:35
3654,2024-01-16 03:14:01
10445,2024-01-16 03:49:28
9286,2024-01-16 03:50:23
73047,2024-01-16 04:13:01
17321,2024-01-16 04:25:12
52492,2024-01-16 05:12:46
53778,2024-01-16 05:28:54
94980,2024-01-16 05:32:11
85970,2024-01-16 06:44:51
78472,2024-01-16 07:37:08
79748,2024-01-16 07:52:26
9922,2024-01-16 08:04:17
7865,2024-01-16 08:11:21
67655,2024-01-16 08:15:32
41631,2024-01-16 08:18:54
87072,2024-01-16 08:33:14
16722,2024-01-16 08:53:30
4636,2024-01-16 09:31:45
40311,2024-01-16 09:35:17
4192,2024-01-16 09:47:49
34373,2024-01-16 10:06:51
66101,2024-01-16 10:12:23
9557,2024-01-16 10:17:38
58331,2024-01-16 10:25:35
55064,2024-01-16 10:34:56
73264,2024-01-16 10:44:28
33983,2024-01-16 11:05:21
66101,2024-01-16 11:05:56
34180,2024-01-16 11:14:23
61339,2024-01-16 11:23:43
56996,2024-01-16 11:25:42
36279,2024-01-16 11:55:52
97065,2024-01-16 12:09:25
62360,2024-01-16 12:19:32
73789,2024-01-16 12:24:45
23648,2024-01-16 12:28:37
81250,2024-01-16 12:30:50
9136,2024-01-16 13:24:22
48604,2024-01-16 13:28:07
17321,2024-01-16 13:55:31
35366,2024-01-16 13:57:09
11140,2024-01-16 13:59:27
18121,2024-01-16 14:00:57
940,2024-01-16 14:00:59
32947,2024-01-16 14:11:14
68611,2024-01-16 14:16:01
63707,2024-01-16 14:34:52
77985,2024-01-16 14:40:44
96949,2024-01-16 14:49:45
65591,2024-01-16 14:56:27
40529,2024-01-16 15:07:38
69611,2024-01-16 15:08:46
72730,2024-01-16 15:20:51
33807,2024-01-16 15:21:28
4968,2024-01-16 15:21:32
37377,2024-01-16 15:25:04
67901,2024-01-16 15:52:47
72360,2024-01-16 16:35:54
73076,2024-01-16 16:37:32
9557,2024-01-16 16:43:15
49643,2024-01-16 16:45:20
84100,2024-01-16 16:47:04
66008,2024-01-16 16:47:10
45505,2024-01-16 17:01:40
91689,2024-01-16 17:08:25
84685,2024-01-16 17:12:34
5142,2024-01-16 17:16:46
65563,2024-01-16 17:18:23
48650,2024-01-16 17:19:39
17379,2024-01-16 17:55:50
54573,2024-01-16 17:57:04
25743,2024-01-16 18:08:22
4663,2024-01-16 18:14:38
40007,2024-01-16 18:20:27
11009,2024-01-16 18:38:19
13858,2024-01-16 18:49:08
91071,2024-01-16 19:10:16
41766,2024-01-16 19:17:20
95356,2024-01-16 19:24:28
77848,2024-01-16 19:32:35
34671,2024-01-16 19:37:41
18861,2024-01-16 19:43:09
16722,2024-01-16 20:05:28
95631,2024-01-16 20:09:00
34259,2024-01-16 20:13:55
23304,2024-01-16 20:18:18
33835,2024-01-16 20:20:46
91538,2024-01-16 20:20:48
88938,2024-01-16 20:24:25
61286,2024-01-16 20:32:12
35049,2024-01-16 20:38:30
70490,2024-01-16 20:57:02
36072,2024-01-16 21:03:42
5142,2024-01-16 21:05:24
26290,2024-01-16 21:09:13
3883,2024-01-16 21:48:36
85730,2024-01-16 21:51:10
54631,2024-01-16 22:01:40
55520,2024-01-16 22:14:20
50442,2024-01-16 22:19:54
34671,2024-01-16 22:32:41
13067,2024-01-16 23:01:26
21761,2024-01-16 23:15:24
31734,2024-01-16 23:20:13
67129,2024-01-16 23:37:52
9136,2024-01-16 23:53:32
44139,2024-01-17 00:02:18
81563,2024-01-17 00:17:46
88308,2024-01-17 00:39:31
26807,2024-01-17 00:49:40
13858,2024-01-17 01:16:18
2332,2024-01-17 02:02:41
36719,2024-01-17 02:04:11
25455,2024-01-17 02:31:30
88460,2024-01-17 02:37:12
66008,2024-01-17 03:05:28
38671,2024-01-17 03:37:45
42416,2024-01-17 04:01:18
77080,2024-01-17 04:08:08
2104,2024-01-17 04:22:34
67542,2024-01-17 04:53:08
44865,2024-01-17 04:55:59
46767,2024-01-17 05:04:14
64274,2024-01-17 05:21:50
89272,2024-01-17 05:27:56
93652,2024-01-17 05:49:25
50615,2024-01-17 06:34:02
48258,2024-01-17 07:11:05
64289,2024-01-17 07:36:23
40780,2024-01-17 08:14:12
2501,2024-01-17 08:19:25
94797,2024-01-17 08:20:49
19364,2024-01-17 08:40:14
49199,2024-01-17 09:04:14
4599,2024-01-17 09:25:17
42045,2024-01-17 09:34:56
42416,2024-01-17 09:40:57
86021,2024-01-17 09:49:41
68994,2024-01-17 10:05:26
70622,2024-01-17 10:14:57
23059,2024-01-17 10:15:06
98840,2024-01-17 10:16:22
68610,2024-01-17 10:52:59
68340,2024-01-17 10:57:23
48519,2024-01-17 11:02:03
55558,2024-01-17 11:02:30
97394,2024-01-17 11:32:48
23024,2024-01-17 11:47:15
5125,2024-01-17 11:57:23
38118,2024-01-17 12:14:49
25661,2024-01-17 12:21:57
68275,2024-01-17 12:24:34
22169,2024-01-17 12:40:44
86428,2024-01-17 12:55:00
92867,2024-01-17 12:59:31
84533,2024-01-17 13:05:58
59796,2024-01-17 13:16:42
71962,2024-01-17 13:33:57
19952,2024-01-17 13:58:57
72028,2024-01-17 14:00:00
40970,2024-01-17 14:09:39
64959,2024-01-17 14:36:58
94060,2024-01-17 15:13:21
70490,2024-01-17 15:22:12
9302,2024-01-17 15:22:56
64358,2024-01-17 16:01:37
19952,2024-01-17 16:04:04
25931,2024-01-17 16:06:03
10269,2024-01-17 16:06:58
11318,2024-01-17 16:08:11
