user_id,session_start_dttm,registered_dttm,satisfaction_test_bucket,satisfaction_metric,device,purchase_amount_rub
35631,2024-04-08 13:52:10,2023-08-17 11:53:26,,,desktop,0
23771,2024-04-08 13:52:26,2023-11-04 21:57:39,,,android,0
82274,2024-04-08 13:56:07,2023-05-31 17:33:29,,,desktop,0
18676,2024-04-08 14:12:42,2023-10-22 23:30:36,,,ios,0
22298,2024-04-08 14:18:04,2023-11-17 18:41:48,,,desktop,373
61228,2024-04-08 14:20:05,2023-11-28 23:53:03,,,desktop,407
80118,2024-04-08 14:21:29,2023-06-03 01:54:37,,,android,0
09064,2024-04-08 14:25:34,2023-08-05 11:59:19,,,desktop,442
99967,2024-04-08 14:34:11,2023-08-10 00:53:09,,,android,0
29242,2024-04-08 14:39:02,2024-03-15 18:37:37,,,android,0
71086,2024-04-08 15:17:28,2023-06-29 04:50:22,,,ios,0
78226,2024-04-08 15:24:15,2023-12-13 01:38:00,,,desktop,0
41865,2024-04-08 15:29:04,2024-04-08 15:29:04,,,desktop,768
37895,2024-04-08 15:35:17,2023-11-09 09:04:56,,,desktop,0
84401,2024-04-08 15:47:11,2023-09-12 15:23:48,,,desktop,0
02914,2024-04-08 15:49:36,2024-04-08 15:49:36,,,desktop,540
40019,2024-04-08 15:49:50,2023-09-27 08:09:33,,,desktop,0
11157,2024-04-08 15:59:46,2023-08-31 17:11:44,,,android,0
34558,2024-04-08 16:14:29,2023-09-01 03:09:09,,,android,471
20213,2024-04-08 16:26:31,2023-07-23 19:01:27,,,android,502
74012,2024-04-08 16:35:47,2024-02-19 20:06:42,,,desktop,0
22098,2024-04-08 16:46:06,2023-12-22 11:59:57,,,desktop,0
34324,2024-04-08 16:48:54,2024-03-07 08:48:08,,,desktop,0
22869,2024-04-08 16:54:03,2023-08-14 11:13:09,,,android,0
17960,2024-04-08 16:57:35,2023-12-19 16:33:29,,,android,543
43202,2024-04-08 17:15:30,2024-04-08 17:15:30,,,desktop,363
11204,2024-04-08 17:30:00,2024-03-30 21:55:34,,,android,0
63765,2024-04-08 17:32:12,2023-11-02 20:40:20,,,android,479
21814,2024-04-08 17:38:09,2023-06-03 09:56:41,,,android,0
75291,2024-04-08 17:55:44,2023-06-09 18:01:03,,,android,0
81560,2024-04-08 17:58:23,2023-06-05 17:46:23,,,desktop,432
18633,2024-04-08 17:59:32,2023-09-30 21:14:21,,,desktop,607
20772,2024-04-08 18:38:57,2023-07-07 14:16:49,,,desktop,407
58608,2024-04-08 18:40:30,2024-03-17 10:08:44,,,desktop,430
42344,2024-04-08 19:04:54,2024-03-29 22:33:16,,,desktop,0
33087,2024-04-08 19:10:44,2023-12-02 08:09:35,,,android,0
11189,2024-04-08 19:11:22,2023-07-14 20:20:37,,,desktop,581
11526,2024-04-08 19:21:37,2023-06-19 14:10:24,,,ios,0
51654,2024-04-08 19:22:02,2024-01-17 20:58:55,,,ios,603
60666,2024-04-08 19:28:37,2024-02-11 20:53:59,,,desktop,0
85395,2024-04-08 19:35:43,2024-04-05 06:14:29,,,android,584
38630,2024-04-08 19:42:44,2024-01-09 12:16:40,,,desktop,414
15041,2024-04-08 19:47:48,2023-08-27 08:44:59,,,android,0
11739,2024-04-08 19:59:18,2023-09-07 21:24:16,,,desktop,441
51447,2024-04-08 20:00:17,2023-08-19 03:56:46,,,desktop,0
00699,2024-04-08 20:06:05,2024-02-07 10:37:11,,,desktop,0
20693,2024-04-08 20:08:32,2024-02-25 16:59:49,,,ios,0
87060,2024-04-08 20:18:41,2023-09-18 02:17:03,,,android,539
05295,2024-04-08 20:19:41,2023-08-02 14:57:55,,,ios,0
38095,2024-04-08 20:31:04,2023-12-05 13:20:50,,,android,0
37591,2024-04-08 20:48:12,2023-11-06 22:15:22,,,desktop,481
67468,2024-04-08 20:56:04,2023-11-12 03:31:09,,,desktop,0
92290,2024-04-08 21:07:10,2023-08-07 14:07:26,,,android,542
21679,2024-04-08 21:22:29,2024-01-03 15:13:58,,,desktop,476
59052,2024-04-08 21:28:18,2023-11-09 20:37:33,,,ios,0
52404,2024-04-08 21:28:47,2024-02-09 02:09:41,,,desktop,0
95475,2024-04-08 21:29:47,2023-12-02 09:03:50,,,android,0
99967,2024-04-08 21:58:50,2023-08-10 00:53:09,,,android,0
10752,2024-04-08 22:09:37,2024-04-08 22:09:37,,,desktop,0
44025,2024-04-08 22:25:15,2023-07-14 15:41:03,,,ios,0
18633,2024-04-08 22:32:43,2023-09-30 21:14:21,,,android,0
13546,2024-04-08 22:36:00,2023-06-24 21:47:50,,,desktop,0
71824,2024-04-08 22:40:11,2024-04-08 22:40:11,,,desktop,0
10322,2024-04-08 22:54:29,2024-03-07 19:04:00,,,desktop,0
58582,2024-04-08 23:06:32,2023-10-05 08:09:30,,,desktop,0
03060,2024-04-08 23:08:50,2023-07-10 12:23:43,,,android,0
06117,2024-04-08 23:12:47,2023-09-22 23:34:04,,,ios,0
37784,2024-04-08 23:20:13,2024-01-04 04:34:52,,,android,0
18367,2024-04-08 23:29:51,2024-01-22 11:04:47,,,ios,507
00946,2024-04-08 23:30:55,2024-04-08 23:30:55,,,ios,0
24762,2024-04-08 23:34:57,2024-03-15 18:59:29,,,desktop,498
39156,2024-04-08 23:35:30,2024-03-12 17:46:32,,,ios,684
51792,2024-04-08 23:49:09,2023-10-18 10:22:37,,,android,0
29721,2024-04-09 00:00:58,2023-09-04 20:21:40,,,ios,632
57752,2024-04-09 00:15:50,2024-04-08 13:47:51,,,ios,619
99077,2024-04-09 00:21:37,2023-09-30 18:59:15,,,android,500
01275,2024-04-09 00:32:30,2024-03-19 00:31:35,,,desktop,453
31018,2024-04-09 00:43:33,2023-06-09 08:58:31,,,android,0
20772,2024-04-09 01:13:16,2023-07-07 14:16:49,,,desktop,481
53750,2024-04-09 01:59:29,2024-01-01 19:41:22,,,desktop,0
04428,2024-04-09 02:13:50,2024-04-07 13:09:00,,,android,0
99967,2024-04-09 02:16:33,2023-08-10 00:53:09,,,desktop,669
65450,2024-04-09 02:19:28,2023-12-29 23:12:56,,,desktop,0
80488,2024-04-09 02:27:14,2024-03-06 22:19:32,,,android,0
74453,2024-04-09 02:47:23,2023-06-27 21:56:39,,,ios,0
73548,2024-04-09 02:50:50,2024-04-07 17:09:23,,,ios,0
76709,2024-04-09 02:54:46,2023-08-26 07:34:48,,,desktop,0
31494,2024-04-09 02:57:41,2023-07-09 10:52:38,,,ios,602
87029,2024-04-09 03:11:35,2023-07-21 13:03:00,,,ios,0
76233,2024-04-09 03:19:04,2024-02-05 12:54:33,,,android,691
46210,2024-04-09 03:42:22,2023-06-15 21:23:41,,,desktop,630
56376,2024-04-09 03:45:30,2023-06-25 17:58:35,,,ios,0
66491,2024-04-09 03:51:59,2024-03-12 16:44:15,,,android,607
48423,2024-04-09 04:13:28,2023-08-26 13:32:39,,,android,396
84256,2024-04-09 05:11:24,2024-02-06 08:23:45,,,desktop,0
82131,2024-04-09 05:14:57,2024-03-05 16:50:38,,,desktop,0
43122,2024-04-09 06:17:22,2024-03-05 01:03:20,,,desktop,663
14148,2024-04-09 06:27:49,2023-11-26 02:51:06,,,desktop,0
19534,2024-04-09 06:50:33,2023-06-18 08:47:04,,,desktop,0
58068,2024-04-09 06:51:44,2024-03-29 12:08:54,,,desktop,0
32491,2024-04-09 06:56:10,2024-03-30 13:05:35,,,android,481
14671,2024-04-09 07:15:37,2023-10-30 20:56:44,,,ios,483
57673,2024-04-09 07:59:44,2023-12-30 22:52:11,,,ios,0
47125,2024-04-09 08:03:41,2023-10-16 04:09:51,,,ios,0
99351,2024-04-09 08:04:57,2023-10-29 20:27:45,,,android,614
34932,2024-04-09 08:07:42,2023-11-08 22:16:31,,,desktop,640
32634,2024-04-09 08:09:38,2024-04-09 08:09:38,,,ios,532
67364,2024-04-09 08:16:36,2023-06-21 14:30:16,,,desktop,381
20847,2024-04-09 08:40:16,2023-10-21 09:08:46,,,desktop,0
00699,2024-04-09 08:43:26,2024-02-07 10:37:11,,,android,442
84385,2024-04-09 08:43:30,2023-06-26 18:46:46,,,ios,571
78336,2024-04-09 08:49:34,2023-10-26 08:51:04,,,desktop,0
79503,2024-04-09 08:50:44,2023-06-24 07:33:41,,,ios,0
65213,2024-04-09 08:53:18,2023-06-01 07:50:23,,,android,0
83469,2024-04-09 08:56:13,2023-11-28 08:22:52,,,desktop,431
60897,2024-04-09 09:07:00,2024-02-23 09:16:03,,,ios,0
22231,2024-04-09 09:08:17,2024-03-09 22:49:47,,,desktop,0
54424,2024-04-09 09:12:03,2023-09-01 21:45:37,,,desktop,0
83490,2024-04-09 09:12:29,2023-12-27 10:30:32,,,desktop,536
30611,2024-04-09 09:31:39,2024-02-08 11:08:22,,,android,0
72106,2024-04-09 09:34:45,2023-08-26 04:51:19,,,desktop,0
22231,2024-04-09 09:35:31,2024-03-09 22:49:47,,,ios,545
64530,2024-04-09 09:37:21,2023-12-22 09:55:44,,,android,452
43650,2024-04-09 09:38:52,2024-04-01 01:41:38,,,desktop,0
93062,2024-04-09 09:48:02,2023-12-15 12:45:24,,,desktop,523
99456,2024-04-09 09:50:25,2023-08-20 14:49:17,,,desktop,704
30266,2024-04-09 09:51:16,2023-12-07 12:07:26,,,ios,628
81648,2024-04-09 09:59:00,2023-08-27 00:38:54,,,desktop,0
69901,2024-04-09 10:00:59,2023-08-16 23:16:40,,,ios,707
55589,2024-04-09 10:01:29,2024-02-02 19:01:52,,,android,0
13037,2024-04-09 10:01:45,2023-06-07 14:50:54,,,android,0
26766,2024-04-09 10:14:23,2023-08-06 21:38:37,,,android,490
70758,2024-04-09 10:28:43,2023-12-23 14:31:59,,,ios,681
78892,2024-04-09 10:31:44,2023-06-14 07:21:12,,,ios,825
05127,2024-04-09 10:35:14,2024-04-05 19:05:04,,,android,403
68053,2024-04-09 10:37:43,2024-04-09 10:37:43,,,ios,0
29327,2024-04-09 10:53:45,2023-07-29 08:17:19,,,ios,0
96019,2024-04-09 10:53:49,2024-03-22 06:03:45,,,android,0
70355,2024-04-09 11:00:17,2024-03-25 22:34:51,,,desktop,0
71162,2024-04-09 11:22:18,2024-02-29 09:28:29,,,ios,0
61165,2024-04-09 11:22:57,2024-02-19 12:46:50,,,desktop,0
71223,2024-04-09 11:32:19,2024-03-20 15:08:01,,,desktop,624
79078,2024-04-09 11:33:39,2023-12-20 13:46:12,,,desktop,0
87452,2024-04-09 11:40:44,2024-03-13 12:08:30,,,android,0
30148,2024-04-09 12:02:34,2023-09-11 10:35:55,,,ios,0
79194,2024-04-09 12:15:52,2023-07-19 16:49:38,,,ios,0
55037,2024-04-09 12:28:09,2024-02-04 10:49:20,,,android,532
54996,2024-04-09 12:36:17,2024-03-26 16:48:54,,,ios,0
89875,2024-04-09 12:38:26,2024-04-09 12:38:26,,,ios,0
40019,2024-04-09 12:39:20,2023-09-27 08:09:33,,,desktop,0
26455,2024-04-09 12:40:33,2023-08-22 03:28:04,,,desktop,0
65270,2024-04-09 12:44:18,2024-02-14 02:00:51,,,android,0
36804,2024-04-09 13:06:32,2024-01-04 16:33:14,,,desktop,0
49040,2024-04-09 13:13:36,2023-10-28 19:58:55,,,desktop,0
00415,2024-04-09 13:15:02,2023-08-15 17:31:35,,,desktop,0
77956,2024-04-09 13:15:04,2023-11-11 15:56:43,,,desktop,0
07572,2024-04-09 13:17:29,2023-06-10 20:53:55,,,desktop,0
79078,2024-04-09 13:23:57,2023-12-20 13:46:12,,,ios,0
48423,2024-04-09 13:28:43,2023-08-26 13:32:39,,,desktop,0
73548,2024-04-09 13:30:17,2024-04-07 17:09:23,,,desktop,388
52537,2024-04-09 13:39:05,2023-10-11 23:59:13,,,android,0
68763,2024-04-09 13:41:37,2024-01-12 19:14:39,,,ios,0
64967,2024-04-09 13:43:09,2024-04-09 13:43:09,,,android,511
86388,2024-04-09 13:46:18,2023-12-10 12:21:30,,,desktop,634
63504,2024-04-09 13:56:12,2023-07-01 16:35:30,,,desktop,0
03567,2024-04-09 13:58:20,2023-07-08 02:07:11,,,ios,0
25798,2024-04-09 14:02:20,2023-12-11 18:31:01,,,ios,628
93672,2024-04-09 14:02:49,2023-10-21 16:39:46,,,desktop,0
35960,2024-04-09 14:03:22,2024-01-01 16:03:45,,,ios,676
10285,2024-04-09 14:21:04,2024-04-08 08:56:31,,,desktop,0
92917,2024-04-09 14:22:12,2024-03-31 16:06:58,,,desktop,0
16082,2024-04-09 14:34:13,2023-08-19 09:28:55,,,desktop,248
28277,2024-04-09 14:50:39,2024-02-13 20:07:15,,,ios,483
01159,2024-04-09 14:51:58,2024-04-09 14:51:58,,,android,0
02697,2024-04-09 15:02:48,2023-06-13 06:01:11,,,android,507
70758,2024-04-09 15:09:58,2023-12-23 14:31:59,,,ios,653
01819,2024-04-09 15:10:22,2024-04-02 15:44:29,,,desktop,465
69757,2024-04-09 15:18:26,2023-09-25 13:05:05,,,desktop,370
84034,2024-04-09 15:28:28,2024-04-09 15:28:28,,,android,454
65213,2024-04-09 15:39:45,2023-06-01 07:50:23,,,ios,570
88682,2024-04-09 15:40:15,2023-06-06 03:48:36,,,desktop,0
21001,2024-04-09 15:46:36,2024-04-09 15:46:36,,,desktop,547
21355,2024-04-09 15:54:32,2023-10-26 17:52:47,,,ios,449
08462,2024-04-09 16:00:07,2023-10-09 21:57:07,,,android,460
10680,2024-04-09 16:05:02,2024-03-21 05:57:44,,,android,0
57668,2024-04-09 16:11:51,2024-03-22 03:44:32,,,android,0
40131,2024-04-09 16:15:52,2024-03-31 22:29:13,,,desktop,0
89485,2024-04-09 16:20:34,2023-09-18 23:03:30,,,ios,0
71824,2024-04-09 16:27:32,2024-04-08 22:40:11,,,ios,0
49595,2024-04-09 16:29:22,2023-07-18 07:52:38,,,ios,576
63893,2024-04-09 16:29:54,2023-10-22 18:06:25,,,desktop,0
70680,2024-04-09 16:30:15,2024-02-27 13:19:21,,,desktop,599
91435,2024-04-09 16:32:13,2023-05-30 12:29:39,,,desktop,0
29392,2024-04-09 16:34:35,2023-11-18 19:03:06,,,android,360
68677,2024-04-09 16:38:11,2023-12-04 14:08:34,,,desktop,0
31432,2024-04-09 16:39:30,2024-03-23 08:20:55,,,ios,0
23077,2024-04-09 16:45:12,2024-01-02 12:25:07,,,android,374
37247,2024-04-09 16:47:02,2023-12-01 13:55:58,,,android,0
64207,2024-04-09 17:04:24,2023-08-12 02:36:16,,,ios,559
31021,2024-04-09 17:16:34,2023-06-20 04:43:20,,,android,0
97495,2024-04-09 17:21:02,2023-08-11 10:03:25,,,android,0
76977,2024-04-09 17:22:50,2023-09-30 12:59:35,,,ios,565
46502,2024-04-09 17:39:06,2023-11-08 10:24:25,,,android,0
65104,2024-04-09 17:43:02,2024-02-23 10:46:09,,,ios,0
95234,2024-04-09 17:44:56,2024-03-18 13:24:20,,,desktop,558
68763,2024-04-09 17:48:01,2024-01-12 19:14:39,,,desktop,0
59342,2024-04-09 17:51:25,2023-09-05 07:08:17,,,desktop,0
34777,2024-04-09 17:51:35,2023-09-11 09:39:54,,,desktop,442
30960,2024-04-09 17:59:06,2023-10-19 18:45:27,,,desktop,0
86528,2024-04-09 18:02:17,2023-08-10 00:44:53,,,desktop,0
61286,2024-04-09 18:06:44,2023-09-08 21:29:57,,,ios,0
46921,2024-04-09 18:22:01,2024-03-17 12:46:52,,,android,0
33807,2024-04-09 18:42:48,2024-03-22 22:40:08,,,desktop,0
51328,2024-04-09 18:42:48,2023-08-27 23:17:47,,,android,0
47144,2024-04-09 18:49:51,2024-02-18 20:37:28,,,desktop,585
46502,2024-04-09 19:04:24,2023-11-08 10:24:25,,,android,0
66614,2024-04-09 19:09:36,2023-06-11 03:33:54,,,ios,497
89345,2024-04-09 19:13:46,2023-11-09 18:15:38,,,desktop,0
99299,2024-04-09 19:18:02,2023-07-14 15:19:35,,,android,0
75291,2024-04-09 19:38:26,2023-06-09 18:01:03,,,ios,0
49124,2024-04-09 19:39:23,2023-08-12 13:05:21,,,android,542
08214,2024-04-09 19:50:21,2023-08-08 03:45:22,,,android,0
86602,2024-04-09 19:53:52,2024-02-21 12:38:34,,,android,422
08296,2024-04-09 19:54:38,2024-04-06 19:31:30,,,desktop,0
84256,2024-04-09 19:58:27,2024-02-06 08:23:45,,,ios,908
30148,2024-04-09 20:02:59,2023-09-11 10:35:55,,,ios,0
78283,2024-04-09 20:12:42,2024-03-26 20:57:05,,,ios,0
61514,2024-04-09 20:17:56,2024-04-09 20:17:56,,,android,609
11096,2024-04-09 20:21:48,2023-09-19 21:47:32,,,desktop,0
60897,2024-04-09 20:23:57,2024-02-23 09:16:03,,,ios,628
17477,2024-04-09 20:32:48,2024-01-10 15:52:41,,,ios,425
57596,2024-04-09 20:33:09,2023-06-03 10:27:21,,,desktop,545
52537,2024-04-09 20:34:04,2023-10-11 23:59:13,,,android,0
85395,2024-04-09 20:40:00,2024-04-05 06:14:29,,,android,0
82114,2024-04-09 21:00:59,2023-06-26 20:53:09,,,desktop,531
53533,2024-04-09 21:04:08,2024-04-09 21:04:08,,,desktop,0
24217,2024-04-09 21:05:18,2023-07-29 22:40:18,,,desktop,0
15654,2024-04-09 21:11:41,2024-04-09 21:11:41,,,android,0
99924,2024-04-09 21:19:54,2024-02-19 08:53:29,,,desktop,575
97495,2024-04-09 21:21:54,2023-08-11 10:03:25,,,ios,504
36316,2024-04-09 21:30:26,2023-12-22 13:16:36,,,desktop,0
32909,2024-04-09 21:31:30,2023-07-13 15:20:57,,,desktop,421
38630,2024-04-09 21:32:17,2024-01-09 12:16:40,,,desktop,0
66491,2024-04-09 21:49:53,2024-03-12 16:44:15,,,desktop,555
64171,2024-04-09 22:07:05,2023-10-26 08:45:58,,,desktop,339
04884,2024-04-09 22:07:57,2023-07-01 08:31:48,,,desktop,0
71127,2024-04-09 22:11:04,2024-04-09 22:11:04,,,desktop,415
66596,2024-04-09 22:14:46,2023-12-09 00:39:53,,,desktop,0
49968,2024-04-09 22:23:30,2024-04-01 20:24:56,,,desktop,0
10285,2024-04-09 22:27:38,2024-04-08 08:56:31,,,desktop,670
69519,2024-04-09 22:53:18,2024-03-13 17:35:07,,,desktop,475
74846,2024-04-09 22:55:02,2023-08-27 23:06:09,,,desktop,0
67468,2024-04-09 22:58:08,2023-11-12 03:31:09,,,android,0
24937,2024-04-09 23:00:23,2023-12-08 10:39:29,,,android,0
87229,2024-04-09 23:01:34,2024-03-20 18:25:38,,,ios,0
53721,2024-04-09 23:05:54,2023-09-25 20:29:23,,,android,0
52207,2024-04-09 23:10:10,2023-09-14 11:31:15,,,desktop,415
23345,2024-04-09 23:13:25,2023-09-17 16:59:08,,,android,0
85846,2024-04-09 23:14:25,2024-01-18 17:02:25,,,android,492
17912,2024-04-09 23:15:05,2024-04-09 23:15:05,,,desktop,0
88994,2024-04-09 23:17:58,2023-08-23 12:34:02,,,ios,0
79078,2024-04-09 23:19:10,2023-12-20 13:46:12,,,android,355
04428,2024-04-09 23:25:26,2024-04-07 13:09:00,,,ios,0
00699,2024-04-09 23:28:48,2024-02-07 10:37:11,,,desktop,0
08485,2024-04-09 23:36:42,2023-11-15 20:29:00,,,desktop,465
89345,2024-04-09 23:56:50,2023-11-09 18:15:38,,,desktop,0
63471,2024-04-09 23:57:42,2023-10-17 07:18:15,,,desktop,476
70355,2024-04-10 00:15:23,2024-03-25 22:34:51,,,ios,610
70355,2024-04-10 00:17:33,2024-03-25 22:34:51,,,desktop,0
93166,2024-04-10 00:24:04,2023-12-10 14:38:58,,,android,0
94526,2024-04-10 00:37:04,2023-09-06 22:44:19,,,desktop,0
60742,2024-04-10 00:43:47,2023-09-10 21:27:41,,,desktop,428
36721,2024-04-10 01:00:22,2024-04-10 01:00:22,,,android,482
46880,2024-04-10 01:10:35,2024-01-19 04:30:45,,,desktop,0
52958,2024-04-10 01:12:51,2023-06-20 18:19:22,,,android,452
38431,2024-04-10 01:28:23,2024-03-22 10:08:52,,,android,0
80877,2024-04-10 01:34:47,2023-07-03 20:28:52,,,desktop,0
82274,2024-04-10 01:43:40,2023-05-31 17:33:29,,,ios,0
14255,2024-04-10 01:49:50,2024-03-05 16:23:03,,,ios,0
39182,2024-04-10 02:01:36,2024-03-09 01:15:07,,,ios,590
24096,2024-04-10 02:04:03,2023-07-11 13:52:37,,,desktop,0
08922,2024-04-10 02:11:25,2023-12-17 12:28:03,,,desktop,0
04940,2024-04-10 02:11:45,2023-10-15 12:41:58,,,android,624
82525,2024-04-10 02:18:05,2023-11-06 18:16:52,,,desktop,525
11128,2024-04-10 02:32:49,2023-08-22 13:10:05,,,ios,558
06117,2024-04-10 02:41:42,2023-09-22 23:34:04,,,desktop,0
68053,2024-04-10 02:55:29,2024-04-09 10:37:43,,,android,0
67288,2024-04-10 03:05:53,2023-11-28 08:24:43,,,desktop,0
87587,2024-04-10 03:07:18,2024-04-10 03:07:18,,,ios,0
69365,2024-04-10 04:02:49,2023-11-07 03:21:14,,,android,0
84401,2024-04-10 04:39:27,2023-09-12 15:23:48,,,desktop,0
98845,2024-04-10 04:45:54,2023-06-04 23:45:12,,,android,394
75064,2024-04-10 04:54:53,2024-01-10 08:48:10,,,android,0
71958,2024-04-10 04:58:59,2023-05-31 21:13:43,,,android,533
84368,2024-04-10 05:08:38,2023-10-23 06:09:39,,,ios,0
64124,2024-04-10 05:18:04,2024-04-10 05:18:04,,,desktop,867
15769,2024-04-10 05:21:27,2024-02-18 16:53:10,,,ios,0
99345,2024-04-10 05:32:34,2023-09-20 08:11:48,,,android,0
36484,2024-04-10 05:46:09,2023-07-12 14:40:25,,,desktop,0
78297,2024-04-10 05:51:36,2024-03-27 13:41:12,,,ios,498
86946,2024-04-10 06:00:55,2024-04-10 06:00:55,,,desktop,0
32863,2024-04-10 06:39:59,2023-10-27 08:28:26,,,desktop,366
30556,2024-04-10 06:43:33,2024-03-10 08:24:20,,,desktop,0
25798,2024-04-10 06:55:08,2023-12-11 18:31:01,,,desktop,395
58068,2024-04-10 06:55:18,2024-03-29 12:08:54,,,android,470
23554,2024-04-10 07:07:28,2023-06-29 06:21:33,,,ios,0
80971,2024-04-10 07:17:46,2024-02-21 19:51:04,,,desktop,0
61286,2024-04-10 07:23:24,2023-09-08 21:29:57,,,ios,464
22317,2024-04-10 08:04:22,2024-01-12 06:39:34,,,android,0
06122,2024-04-10 08:08:42,2023-08-23 20:51:16,,,android,331
10051,2024-04-10 08:14:43,2023-08-14 02:03:07,,,desktop,0
70570,2024-04-10 08:15:57,2023-10-14 10:16:39,,,ios,0
44833,2024-04-10 08:27:11,2023-10-10 06:48:42,,,desktop,0
62612,2024-04-10 08:28:38,2024-03-24 15:58:56,,,desktop,0
41865,2024-04-10 08:37:44,2024-04-08 15:29:04,,,desktop,537
70570,2024-04-10 08:38:46,2023-10-14 10:16:39,,,android,480
10531,2024-04-10 08:42:05,2023-09-08 18:15:30,,,desktop,0
35241,2024-04-10 08:48:23,2023-08-17 01:36:36,,,desktop,432
23653,2024-04-10 09:05:26,2024-04-02 13:53:44,,,desktop,419
94332,2024-04-10 09:19:44,2024-04-10 09:19:44,,,desktop,618
14671,2024-04-10 09:20:56,2023-10-30 20:56:44,,,android,0
76468,2024-04-10 09:24:09,2023-12-30 23:53:14,,,android,0
62651,2024-04-10 09:31:29,2023-07-06 11:15:38,,,desktop,633
11404,2024-04-10 09:37:35,2023-07-23 16:42:16,,,desktop,481
94349,2024-04-10 09:38:22,2024-03-21 13:27:25,,,android,408
63893,2024-04-10 09:44:10,2023-10-22 18:06:25,,,desktop,0
36721,2024-04-10 09:44:20,2024-04-10 01:00:22,,,android,394
53835,2024-04-10 09:54:24,2023-06-18 18:26:33,,,android,0
16011,2024-04-10 10:18:24,2023-09-03 05:55:45,,,desktop,490
66429,2024-04-10 10:54:45,2024-03-29 12:51:15,,,android,522
21104,2024-04-10 10:58:25,2023-08-05 13:59:26,,,desktop,422
96035,2024-04-10 11:06:34,2024-03-06 13:56:53,,,desktop,0
98989,2024-04-10 11:09:31,2024-03-23 01:33:10,,,desktop,493
54981,2024-04-10 11:33:37,2023-10-13 19:17:55,,,desktop,0
49040,2024-04-10 11:38:08,2023-10-28 19:58:55,,,desktop,0
79503,2024-04-10 11:43:42,2023-06-24 07:33:41,,,desktop,0
87782,2024-04-10 11:51:58,2024-04-04 18:24:45,,,desktop,0
00699,2024-04-10 11:52:54,2024-02-07 10:37:11,,,desktop,465
73342,2024-04-10 11:54:22,2023-12-03 13:04:26,,,desktop,0
29392,2024-04-10 11:55:45,2023-11-18 19:03:06,,,desktop,0
06117,2024-04-10 12:08:53,2023-09-22 23:34:04,,,desktop,0
40962,2024-04-10 12:13:44,2023-07-12 02:18:53,,,desktop,0
27261,2024-04-10 12:20:57,2023-10-19 22:42:59,,,desktop,0
11553,2024-04-10 12:22:27,2023-09-15 03:17:21,,,desktop,0
43145,2024-04-10 12:22:34,2024-02-09 10:10:49,,,desktop,350
81500,2024-04-10 12:35:59,2024-03-31 13:21:13,,,android,392
74854,2024-04-10 12:36:41,2024-03-20 10:01:47,,,desktop,486
93370,2024-04-10 12:50:01,2023-10-14 02:48:59,,,ios,0
57651,2024-04-10 12:53:49,2023-12-21 00:05:32,,,ios,519
18825,2024-04-10 12:55:10,2023-09-27 16:05:15,,,android,0
13120,2024-04-10 12:59:19,2023-09-23 12:17:46,,,android,516
45269,2024-04-10 13:07:06,2024-01-01 16:39:41,,,ios,0
91856,2024-04-10 13:18:06,2023-09-05 20:27:18,,,android,559
30556,2024-04-10 13:28:44,2024-03-10 08:24:20,,,android,622
36037,2024-04-10 13:36:29,2023-08-02 14:21:32,,,desktop,500
58405,2024-04-10 13:43:41,2024-04-10 13:43:41,,,desktop,0
21057,2024-04-10 13:43:43,2023-07-06 16:26:07,,,ios,563
83821,2024-04-10 13:56:30,2023-08-12 04:35:30,,,desktop,381
82131,2024-04-10 14:04:48,2024-03-05 16:50:38,,,desktop,579
24890,2024-04-10 14:05:35,2024-01-14 18:09:07,,,android,0
99299,2024-04-10 14:20:20,2023-07-14 15:19:35,,,desktop,0
01819,2024-04-10 14:22:55,2024-04-02 15:44:29,,,android,617
77514,2024-04-10 14:37:26,2023-11-16 22:58:57,,,desktop,608
42999,2024-04-10 14:38:19,2023-06-17 19:27:35,,,android,0
41411,2024-04-10 14:49:48,2024-02-25 19:05:05,,,android,0
25798,2024-04-10 14:52:46,2023-12-11 18:31:01,,,desktop,591
68677,2024-04-10 15:04:42,2023-12-04 14:08:34,,,ios,469
73672,2024-04-10 15:09:15,2023-07-29 15:23:26,,,desktop,0
03060,2024-04-10 15:16:31,2023-07-10 12:23:43,,,desktop,0
20710,2024-04-10 15:19:13,2024-03-11 20:34:33,,,desktop,0
42857,2024-04-10 15:24:19,2023-10-30 09:52:34,,,desktop,716
30852,2024-04-10 15:32:46,2024-04-10 15:32:46,,,desktop,0
99456,2024-04-10 15:55:17,2023-08-20 14:49:17,,,android,0
75997,2024-04-10 16:04:16,2023-07-04 14:26:17,,,desktop,531
10704,2024-04-10 16:19:44,2024-02-06 09:39:46,,,ios,0
10752,2024-04-10 16:21:49,2024-04-08 22:09:37,,,ios,479
09882,2024-04-10 16:24:01,2024-04-10 16:24:01,,,ios,582
12085,2024-04-10 16:38:06,2023-09-24 21:39:49,,,desktop,0
47144,2024-04-10 16:39:17,2024-02-18 20:37:28,,,desktop,0
96904,2024-04-10 16:47:49,2023-08-19 15:55:42,,,desktop,0
81560,2024-04-10 17:04:56,2023-06-05 17:46:23,,,desktop,461
52207,2024-04-10 17:05:48,2023-09-14 11:31:15,,,desktop,456
41411,2024-04-10 17:06:02,2024-02-25 19:05:05,,,ios,592
52292,2024-04-10 17:11:52,2023-07-09 22:52:22,,,desktop,0
64967,2024-04-10 17:13:44,2024-04-09 13:43:09,,,desktop,660
